domain,have_IP,multi_domain,have_at,length,redirect,hyphen_present,short_url,dns,check_cert,domain_age,forwarding,anchor_urls,request_url,status
tinnhanh360.net,0,1,1,0,1,0,1,1,1,0,0,0,0,1
tunein.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
tunein.com,0,1,1,0,1,0,1,1,1,1,0,1,0,1
tunein.com,0,1,1,0,1,0,1,1,1,1,0,1,0,1
tunein.com,0,1,1,0,1,0,1,1,1,1,0,1,0,1
tunein.com,0,1,1,0,1,0,1,1,1,1,0,1,0,1
tunein.com,0,1,1,0,1,0,1,1,1,1,0,1,0,1
tunein.com,0,1,1,0,1,0,1,1,1,1,0,1,0,1
tunein.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
unity3d.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
unity3d.com,1,1,1,0,1,0,1,1,1,1,0,0,0,1
uproxx.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
uproxx.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
uproxx.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
uproxx.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
variety.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
variety.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
variety.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
variety.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
variety.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
venturebeat.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
venturebeat.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
venturebeat.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
videomega.tv,1,1,1,0,1,0,1,1,0,0,1,1,1,1
vnexpress.net,0,1,1,0,1,0,1,1,1,1,0,0,0,1
vnexpress.net,0,1,1,0,1,0,1,1,1,1,0,0,0,1
vnexpress.net,0,1,1,0,1,0,1,1,1,1,0,0.5,0,1
web.de,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
web.de,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
web.de,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
web.de,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
web.de,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
web.de,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
web.de,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
web.de,0,1,1,0,1,0,1,1,1,0,1,1,0,1
web.de,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
web.de,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
web.de,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
web.de,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
web.de,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
worldoftanks.ru,0,1,1,0,0,0,1,1,1,1,1,0.5,0,1
worldoftanks.ru,1,1,1,0,1,0,1,1,1,1,1,0.5,0,1
wpengine.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
wpengine.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
nhs.uk,1,1,1,0,1,1,1,1,1,0,1,1,0.5,1
nhs.uk,0,1,1,0,1,0,1,1,1,0,1,1,1,1
xhamster.com,0,1,1,0,1,1,1,1,1,1,1,1,1,1
xhamster.com,0,1,1,0,1,1,1,1,1,1,1,1,1,1
xhamster.com,0,1,1,0,1,1,1,1,0,1,1,1,1,1
xhamster.com,0,1,1,0,1,1,1,1,1,1,1,1,1,1
yourlust.com,1,1,1,0,1,0,1,1,0,1,1,1,1,1
yourlust.com,1,1,1,0,1,0,1,1,0,1,1,1,1,1
yourlust.com,1,1,1,0,1,0,1,1,0,1,1,1,1,1
yourlust.com,1,1,1,0,1,0,1,1,0,1,1,1,1,1
zozo.jp,0,1,1,0,1,1,1,1,1,0,0,0,0,1
1337x.to,0,1,1,0,1,0,1,1,1,0,1,1,1,1
1337x.to,0,1,1,0,1,0,1,1,0,0,1,1,1,1
1337x.to,0,1,1,0,1,0,1,1,0,0,1,1,1,1
1337x.to,0,1,1,0,1,0,1,1,0,0,1,1,1,1
1337x.to,0,1,1,0,1,0,1,1,0,0,1,1,1,1
1337x.to,0,1,1,0,1,0,1,1,1,0,1,1,1,1
1337x.to,0,1,1,0,1,0,1,1,0,0,1,1,1,1
500px.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
9gag.tv,0,1,1,0,1,0,1,1,0,0,1,1,1,1
abcnews.go.com,0,1,1,0,1,0,1,1,1,0,1,1,0,1
abcnews.go.com,0,1,1,0,1,0,1,1,1,0,1,1,0,1
abcnews.go.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
abcnews.go.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
allrecipes.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
allrecipes.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
allrecipes.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
anandtech.com,0,1,1,0,1,0,1,1,1,1,0,1,1,1
anysex.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
ap.org,0,1,1,0,1,0,1,1,1,1,1,1,1,1
ap.org,0,1,1,0,1,0,1,1,1,1,1,1,1,1
ap.org,0,1,1,0,1,0,1,1,1,1,1,1,1,1
ap.org,0,1,1,0,1,0,1,1,1,1,1,1,1,1
ap.org,0,1,1,0,1,0,1,1,1,1,1,1,1,1
ap.org,0,1,1,0,1,0,1,1,1,1,1,1,1,1
ap.org,0,1,1,0,1,0,1,1,1,1,1,1,1,1
ap.org,0,1,1,0,1,0,1,1,1,1,1,1,1,1
ap.org,0,1,1,0,1,0,1,1,1,1,1,1,1,1
ap.org,0,1,1,0,1,0,1,1,1,1,1,1,1,1
askubuntu.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
askubuntu.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
askubuntu.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
askubuntu.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
askubuntu.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
askubuntu.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0,1
auto.ru,0,1,1,0,1,1,1,1,1,1,1,0,0.5,1
babal.net,0,1,1,0,1,0,1,1,1,0,1,1,1,1
babal.net,0,1,1,0,1,0,1,1,1,0,1,1,1,1
babal.net,0,1,1,0,1,0,1,1,1,0,1,1,1,1
babal.net,0,1,1,0,1,0,1,1,1,0,1,1,1,1
babal.net,0,1,1,0,1,0,1,1,1,0,1,1,1,1
bankmellat.ir,0,1,1,0,1,1,1,1,1,0,1,1,1,1
bdnews24.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
bdnews24.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
bdnews24.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
bdnews24.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
bdnews24.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
bdnews24.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
bdnews24.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
bestblackhatforum.com,1,1,1,0,1,0,1,1,1,0,1,0.5,1,1
bestblackhatforum.com,1,1,1,0,1,0,1,1,1,0,1,0.5,1,1
bestblackhatforum.com,1,1,1,0,1,0,1,1,1,0,1,1,1,1
bestblackhatforum.com,1,1,1,0,1,0,1,1,1,0,1,0.5,1,1
bigcinema.tv,1,1,1,0,1,0,1,1,0,0,0,0,0,1
bigcinema.tv,0,1,1,0,1,1,1,1,0,0,0,0,0,1
bigcinema.tv,0,1,1,0,1,1,1,1,0,0,0,0,0,1
bigcinema.tv,0,1,1,0,1,1,1,1,0,0,0,0,0,1
bigcinema.tv,0,1,1,0,1,1,1,1,0,0,0,0,0,1
bigcinema.tv,0,1,1,0,1,1,1,1,0,0,0,0,0,1
bigcinema.tv,0,1,1,0,1,1,1,1,0,0,0,0,0,1
bigcinema.tv,0,1,1,0,1,1,1,1,0,0,0,0,0,1
bigcinema.tv,0,1,1,0,1,1,1,1,0,0,0,0,0,1
bigcinema.tv,0,1,1,0,1,1,1,1,0,0,0,0,0,1
bigcinema.tv,0,1,1,0,1,1,1,1,0,0,0,0,0,1
bigcinema.tv,0,1,1,0,1,1,1,1,0,0,0,0,0,1
bigcinema.tv,0,1,1,0,1,1,1,1,0,0,0,0,0,1
bigcinema.tv,0,1,1,0,1,1,1,1,0,0,0,0,0,1
bigcinema.tv,0,1,1,0,1,1,1,1,0,0,0,0,0,1
bigcinema.tv,0,1,1,0,1,1,1,1,0,0,0,0,0,1
bigcinema.tv,0,1,1,0,1,1,1,1,0,0,0,0,0,1
bleacherreport.com,0,1,1,0,1,0,1,1,0,1,1,1,1,1
bleacherreport.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
bleacherreport.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
bongda88.info,0,1,1,0,1,0,1,1,1,1,1,0.5,1,1
bongda88.info,0,1,1,0,1,0,1,1,1,1,1,0.5,1,1
censor.net.ua,0,1,1,0,1,1,1,1,1,1,1,1,1,1
censor.net.ua,0,1,1,0,1,1,1,1,1,1,1,1,1,1
cheezburger.com,0,1,1,0,1,0,1,1,1,0,1,0,0.5,1
cheezburger.com,0,1,1,0,1,0,1,1,1,0,1,0,0.5,1
clien.net,0,1,1,0,1,1,1,1,1,0,1,1,1,1
codecanyon.net,0,1,1,0,1,0,1,1,1,1,1,1,0,1
codecanyon.net,0,1,1,0,1,0,1,1,1,1,1,1,0,1
codecanyon.net,0,1,1,0,1,0,1,1,1,1,0,1,0,1
codecanyon.net,0,1,1,0,1,0,1,1,1,1,0,1,0,1
codecanyon.net,0,1,1,0,1,0,1,1,1,1,0,1,0,1
codecanyon.net,0,1,1,0,1,0,1,1,1,1,0,0,0,1
codecanyon.net,0,1,1,0,1,0,1,1,1,1,0,1,0,1
codecanyon.net,0,1,1,0,1,0,1,1,1,1,0,1,0,1
codecanyon.net,0,1,1,0,1,0,1,1,1,1,1,1,0,1
codecanyon.net,0,1,1,0,1,0,1,1,1,1,1,1,0,1
codecanyon.net,0,1,1,0,1,0,1,1,1,1,0,1,0,1
codecanyon.net,0,1,1,0,1,0,1,1,1,1,1,1,0,1
correios.com.br,0,1,1,0,1,0,1,1,1,0,1,0,0,1
correios.com.br,0,1,1,0,1,0,1,1,1,0,1,0,0,1
correios.com.br,0,1,1,0,1,0,1,1,1,0,1,0,0,1
correios.com.br,0,1,1,0,1,0,1,1,1,0,1,0,0,1
correios.com.br,0,1,1,0,1,0,1,1,1,0,1,0,0,1
correios.com.br,0,1,1,0,1,0,1,1,1,0,1,0,0,1
correios.com.br,1,1,1,0,1,0,1,1,1,0,1,0,0,1
correios.com.br,0,1,1,0,1,0,1,1,1,0,1,0,0,1
correios.com.br,0,1,1,0,1,0,1,1,1,0,1,0,0,1
correios.com.br,0,1,1,0,1,0,1,1,1,0,1,0,0,1
correios.com.br,1,1,1,0,1,0,1,1,1,0,1,0,0,1
correios.com.br,1,1,1,0,1,0,1,1,1,0,1,0,0,1
couchtuner.eu.com,0,1,1,0,1,0,1,0,0,0,1,1,1,1
dantri.com.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
deadspin.com,0,1,1,0,1,0,1,1,1,1,0,1,0,1
deadspin.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
depositphotos.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
digg.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
digg.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
digg.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
diply.com,0,1,1,0,1,0,1,1,1,0,1,1,1,1
diply.com,0,1,1,0,1,0,1,1,1,0,1,1,1,1
distractify.com,1,1,1,0,1,0,1,1,1,0,0,0,0,1
distractify.com,1,1,1,0,1,0,1,1,1,0,0,0,0,1
ecnavi.jp,0,1,1,0,0,1,1,1,1,0,1,1,0.5,1
ecnavi.jp,0,1,1,0,0,1,1,1,1,0,1,1,0.5,1
elcomercio.pe,0,1,1,0,1,0,1,1,1,0,1,1,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,0.5,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,0.5,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,1,0,1
elitedaily.com,0,1,1,0,1,0,1,1,1,1,0,0.5,0,1
emgn.com,0,1,1,0,1,0,1,1,0,0,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,0,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,1,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,1,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,1,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
emgn.com,1,1,1,0,1,0,1,1,0,1,0,0,0,1
espn.go.com,0,1,1,0,1,0,1,1,1,0,1,1,1,1
espn.go.com,0,1,1,0,1,0,1,1,1,0,1,1,1,1
espn.go.com,0,1,1,0,1,0,1,1,1,0,1,1,1,1
espn.go.com,0,1,1,0,1,0,1,1,1,0,1,1,1,1
europa.eu,1,1,1,0,1,0,1,1,1,0,0,0.5,0,1
extratorrent.cc,0,1,1,0,1,1,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,1,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,1,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,1,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,1,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,0,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,1,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,1,1,1,0,1,0,0,0,1
extratorrent.cc,0,1,1,0,1,1,1,1,0,1,0,0,0,1
fishki.net,0,1,1,0,1,0,1,1,1,0,1,1,1,1
fishki.net,0,1,1,0,1,0,1,1,1,0,1,1,1,1
fortune.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
fortune.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
gawker.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
gawker.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
gawker.com,0,1,1,0,1,0,1,1,1,1,1,1,1,1
getpocket.com,0,1,1,0,0,0,1,1,1,1,1,1,0,1
getpocket.com,0,1,1,0,0,0,1,1,1,1,1,1,0,1
getpocket.com,0,1,1,0,0,0,1,1,1,1,1,1,0,1
getpocket.com,0,1,1,0,0,0,1,1,1,1,1,1,0,1
getpocket.com,0,1,1,0,0,0,1,1,1,1,1,1,0,1
getpocket.com,0,1,1,0,0,0,1,1,1,1,1,1,0,1
gizmodo.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
grantland.com,1,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
grantland.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
grantland.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
grantland.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
graphicriver.net,0,1,1,0,1,0,1,1,1,1,0,0,0,1
hdfcbank.com,1,1,1,0,1,0,1,1,1,0,1,1,1,1
hdfcbank.com,1,1,1,0,1,0,1,1,1,0,0,0,0,1
hihi2.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
himado.in,0,1,1,0,1,1,1,1,1,1,1,1,0,1
hollywoodlife.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
hollywoodlife.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
hollywoodlife.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
hubpages.com,1,1,1,0,1,0,1,1,1,1,1,1,0,1
hubpages.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
hubpages.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
hubpages.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
hubpages.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
hubpages.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
icicibank.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
icicibank.com,1,1,1,0,1,0,1,1,1,1,1,1,1,1
icicibank.com,0,1,1,0,1,0,1,1,1,1,0,1,1,1
indianexpress.com,1,1,1,0,1,0,1,1,1,0,1,1,0.5,1
indianexpress.com,1,1,1,0,1,0,1,1,1,0,1,1,0.5,1
indianexpress.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
indianexpress.com,1,1,1,0,1,0,1,1,1,0,1,1,0.5,1
indianexpress.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
indianexpress.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
indianexpress.com,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
indianexpress.com,1,1,1,0,1,0,1,1,1,1,0,0,0,1
indianexpress.com,1,1,1,0,1,0,1,1,1,1,1,1,0.5,1
indianexpress.com,1,1,1,0,1,0,1,1,1,1,1,1,0.5,1
io9.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
io9.com,0,1,1,0,1,0,1,1,0,1,1,0,0,1
io9.com,0,1,1,0,1,0,1,1,0,1,1,0,0,1
io9.com,0,1,1,0,1,0,1,1,0,1,0,0,0,1
io9.com,0,1,1,0,1,0,1,1,0,1,1,0,0,1
io9.com,0,1,1,0,1,0,1,1,0,1,1,0,0,1
jalopnik.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
jalopnik.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
jalopnik.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
jalopnik.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
jalopnik.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
jezebel.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
jezebel.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
jezebel.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
jezebel.com,0,1,1,0,1,0,1,1,1,1,1,0,1,1
kakaku.com,0,1,1,0,1,0,1,1,1,1,1,1,0,1
katproxy.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
katproxy.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
katproxy.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
katproxy.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
katproxy.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
katproxy.com,0,1,1,0,1,0,1,1,1,1,0,0,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,0,0,0,1
kenh14.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kickass.to,0,1,1,0,1,0,1,1,0,0,1,1,1,1
kickass.to,0,1,1,0,1,0,1,1,0,0,1,1,1,1
kickass.to,0,1,1,0,1,0,1,1,0,0,1,1,1,1
kickass.to,0,1,1,0,1,0,1,1,0,0,1,1,1,1
kienthuc.net.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kienthuc.net.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kienthuc.net.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kienthuc.net.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kienthuc.net.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kienthuc.net.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kienthuc.net.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kienthuc.net.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kienthuc.net.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kienthuc.net.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kienthuc.net.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kienthuc.net.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
kienthuc.net.vn,0,1,1,0,1,0,1,1,1,0,1,1,0,1
lifehacker.com,0,1,1,0,1,0,1,1,1,0,0,0,0,1
lifehacker.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
lifehacker.com,0,1,1,0,1,0,1,1,1,0,1,0.5,0.5,1
marvel.com,0,1,1,0,1,0,1,1,1,0,1,0,0,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mashable.com,0,1,1,0,1,0,1,1,1,0,1,1,0.5,1
mediaset.it,0,1,1,0,1,0,1,1,1,1,0,1,0,1
mediaset.it,0,1,1,0,1,0,1,1,1,1,0,1,0,1
mediaset.it,0,1,1,0,1,0,1,1,1,1,0,1,0,1
mediaset.it,0,1,1,0,1,0,1,1,1,1,0,1,0,1
metro.co.uk,0,1,1,0,1,0,1,1,1,1,1,0.5,0.5,1
metro.co.uk,0,1,1,0,1,0,1,1,1,1,1,0.5,0.5,1
metro.co.uk,0,1,1,0,1,0,1,1,1,1,1,1,0.5,1
metro.co.uk,0,1,1,0,1,0,1,1,1,1,1,0.5,1,1
metro.co.uk,0,1,1,0,1,0,1,1,1,1,1,1,1,1
metro.co.uk,0,1,1,0,1,0,1,1,1,1,1,0.5,0.5,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0,0,1
mic.com,0,1,1,0,1,0,1,1,1,1,1,0.5,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
motthegioi.vn,0,1,1,0,1,0,1,1,0,0,0,0,0,1
